name,ticker,accuracy,total_change,predicted_investment,early_stop,time_in_seconds
replication_attention_lstm,goog,0.4117647058823529,1.2260091825174408,1.0231109300171972,42.31404958677686,19.782443297438352
replication_attention_lstm,jnj,0.5583333333333333,3.3355640535372846,0.8666872915081091,3.043995243757432,64.32522970304578
replication_attention_lstm,pep,0.4926829268292683,2.1978557504873297,0.8302639423901712,3.56794425087108,62.04071024619796
replication_attention_lstm,abbv,0.2608695652173913,1.5980106500552598,1.0981704016926266,31.411042944785276,18.890260795659145
replication_attention_lstm,ibm,0.5035714285714286,1.608350136401376,1.0893041563760635,2.6122448979591835,67.01512333792047
replication_attention_lstm,lmt,0.5756097560975609,5.345645078165264,1.176427078770157,3.5704323570432357,62.233589124667986
replication_attention_lstm,slb,0.4722222222222222,0.8910998454740151,1.381589544538494,4.069952305246423,63.10683445850043
replication_attention_lstm,gs,0.4782608695652174,1.4281891168599465,0.9938594013905351,7.937984496124031,54.28424866581372
replication_attention_lstm,cvs,0.5272727272727272,1.942536598713914,0.8631646250011267,4.440589765828274,58.864613016287876
replication_attention_lstm,eog,0.4928571428571429,1.87806411062225,1.138562720155514,6.2439024390243905,67.07990781727068
replication_attention_lstm,chtr,0.5789473684210527,1.4884989224611866,0.9883123146583911,19.033457249070633,28.571237668625713
replication_attention_lstm,tjx,0.5100671140939598,1.724036336852443,0.9425523674435843,4.899521531100478,57.87181230312899
replication_attention_lstm,agn,0.4878048780487805,1.390696923201163,0.5544024128262262,5.925925925925926,56.404003156194676
replication_attention_lstm,pnc,0.6095890410958904,2.4205660411832413,1.0633696534270543,5.014691478942214,60.0515333542304
replication_attention_lstm,atvi,0.2698412698412698,2.2281167108753315,0.8700028835951529,11.636363636363637,51.300566670061016
replication_attention_lstm,mdlz,0.5272727272727272,0.9780150607325205,1.0249701626158367,13.368146214099216,40.05412578015978
replication_attention_lstm,intu,0.6260162601626016,2.785187338736054,1.5597827455298319,5.9465737514518,56.605396592242755
replication_attention_lstm,rtn,0.5555555555555556,4.582444830151252,1.1223876006559925,4.069952305246423,60.12088202783798
replication_attention_lstm,cl,0.551219512195122,2.0639977445728785,0.5662418939922478,3.5704323570432357,62.050549176732716
replication_attention_lstm,psx,0.48148148148148145,1.1656502800248911,1.201227162583906,30.11764705882353,22.833238802989854
replication_attention_lstm,spg,0.5042016806722689,1.1966530254311605,0.9670767356728103,6.131736526946108,56.49039914939749
replication_attention_lstm,bsx,0.44881889763779526,3.7863818424566085,1.0183625556826912,5.746352413019079,56.66808642329988
replication_attention_lstm,vlo,0.4603174603174603,1.2931678400584843,0.9658513541618099,11.636363636363637,45.483321604744106
replication_attention_lstm,nsc,0.4606741573033708,1.9897344412625386,0.8020167194826751,4.119066773934031,60.271704669381734
replication_attention_lstm,hca,0.4375,1.0436397400185702,0.9125282807400729,22.555066079295155,24.73886357650099
replication_attention_lstm,tgt,0.5433526011560693,1.435854263130817,1.3419446597688252,4.217462932454695,60.97559808694086
replication_attention_lstm,zts,0.6956521739130435,1.3036754860731326,0.981086679308045,50.88198757763975,27.41248813155903
replication_attention_lstm,so,0.5444444444444444,1.735897522560584,1.1181703534123075,4.069952305246423,60.12367015148925
replication_attention_lstm,stz,0.5238095238095238,1.7474029087422087,1.1584265585716118,11.636363636363637,45.593418071205406
replication_attention_lstm,wm,0.6190476190476191,1.6603033953326936,0.8266190231953474,11.636363636363637,45.721060772675855
replication_attention_lstm,bbt,0.5,1.9048602221579884,1.0857389309787386,5.294725956566701,57.43531706728754
replication_attention_lstm,apd,0.5086705202312138,2.321573398215734,1.3666202437322976,5.48722176422094,74.80697491712704
replication_attention_lstm,rost,0.45222929936305734,2.3819182845552014,0.9783435891010516,4.6630236794171225,59.19922824555283
replication_attention_lstm,aep,0.5208333333333334,3.715222575516693,0.9256656953850279,3.043995243757432,64.90978733232714
replication_attention_lstm,adsk,0.4444444444444444,3.363661202185792,1.4902450184088818,4.514991181657848,59.024748935182515
replication_attention_lstm,stt,0.47770700636942676,2.1898251038747705,0.9547856255577566,4.6630236794171225,58.48181006739628
replication_attention_lstm,cxo,0.5098039215686274,1.7750371839365393,0.8098310256459209,14.463276836158192,37.558877423252625
replication_attention_lstm,pxd,0.5079365079365079,1.2473903147319678,1.136940506713669,11.636363636363637,43.469765555266804
replication_attention_lstm,yum,0.34,1.5729870745879284,0.6612290210731286,7.293447293447294,51.45888783391638
replication_attention_lstm,adm,0.5202312138728323,1.61666464229321,1.3653845610262787,4.217462932454695,56.25446563428545
replication_attention_lstm,amd,0.46551724137931033,1.6486090775988287,0.5565744711999802,4.2139917695473255,60.54786203082995
replication_attention_lstm,rcl,0.47619047619047616,1.4451579878077154,0.9676627918337563,11.636363636363637,50.81538821251206
replication_attention_lstm,dfs,0.49019607843137253,1.3603327311683402,1.205417850246733,14.26183844011142,38.47471033608235
replication_attention_lstm,zbh,0.6049382716049383,0.9928283281039892,0.9789638739108524,9.061946902654867,53.450035356434455
replication_attention_lstm,gis,0.6046511627906976,1.743969100847763,0.9898220481810297,4.2419221209610605,59.95935858933808
replication_attention_lstm,cmi,0.5304878048780488,2.19984114790172,0.9441988848583059,4.444444444444445,59.19461910908649
replication_attention_lstm,ph,0.5,2.509398366818601,0.8304465959230785,4.514991181657848,59.25290517250687
replication_attention_lstm,bf.b,0.5428571428571428,1.1847439397700008,1.043224729618437,20.728744939271255,26.819291358068313
replication_attention_lstm,eqr,0.6198347107438017,1.572969903463941,0.9580251580257839,6.044864226682408,56.72911794371748
replication_attention_lstm,xel,0.38372093023255816,1.701637232636182,0.9286461078842649,8.561872909698996,54.20615787913721
replication_attention_lstm,k,0.509090909090909,1.535394764944588,1.3110601124982577,4.440589765828274,60.329839977289794
replication_attention_lstm,ed,0.5041666666666667,2.9524906030950526,1.0035886866506754,3.043995243757432,64.90582445345444
replication_attention_lstm,syf,0.4666666666666667,0.9787584691448453,1.0305515102622207,47.407407407407405,13.70520982607377
replication_attention_lstm,kr,0.48292682926829267,2.405176357813555,1.2358557523617146,3.56794425087108,62.21429640126689
replication_attention_lstm,wy,0.4878048780487805,2.9360630433016492,0.8671415936000266,4.641562064156206,77.49261440210103
replication_attention_lstm,rok,0.5611111111111111,2.855596738324685,1.178034020998426,4.069952305246423,60.80646917504873
replication_attention_lstm,ntap,0.47706422018348627,1.2662932094548436,0.9143456794690359,6.684073107049608,55.61943335269416
replication_attention_lstm,key,0.6,2.549317147192716,0.830429343663414,4.8715509039010465,58.795351382655554
replication_attention_lstm,hrl,0.5079365079365079,1.099099099099099,0.8937730293146373,11.636363636363637,46.160899936454825
replication_attention_lstm,ctas,0.5869565217391305,3.7468263534480544,0.9640493853244289,5.294725956566701,58.476041535703644
replication_attention_lstm,mro,0.5375,1.0124449053668654,0.9526424232259166,3.043995243757432,64.97326052316112
replication_attention_lstm,dte,0.49583333333333335,4.977425637393768,0.7673242358437669,3.043995243757432,64.82257782824445
replication_attention_lstm,azo,0.518796992481203,1.5652333219922008,0.5139728873290798,5.499462943071966,57.679513122272056
replication_attention_lstm,fitb,0.4492753623188406,2.1870060069554222,0.8938678421791997,5.294725956566701,60.140240173442635
replication_attention_lstm,ca,0.4397590361445783,1.8703170028818443,0.7230580989545257,4.398625429553265,59.86380121207412
replication_attention_lstm,fe,0.48,1.1519107847137224,0.7807812744342648,7.35632183908046,55.18571372495262
replication_attention_lstm,mkc,0.6304347826086957,1.5479460806235226,0.9276450619417037,7.975077881619938,54.72085995495536
replication_attention_lstm,fast,0.5217391304347826,1.2960492280883276,1.0478146741287375,5.294725956566701,58.05762785916386
replication_attention_lstm,ess,0.5079365079365079,1.1937977276960328,1.0674592904866516,11.636363636363637,46.28655209626959
replication_attention_lstm,dhi,0.5079365079365079,1.536765442822303,0.6049729625072453,11.636363636363637,46.35916448450416
replication_attention_lstm,ctxs,0.47706422018348627,1.7913050876297425,0.30691376992211244,6.69281045751634,55.9082843283104
replication_attention_lstm,tpr,0.42857142857142855,1.3870671786333209,0.9991899888382232,11.636363636363637,46.10611822759347
replication_attention_lstm,fti,0.49206349206349204,0.8811700182815357,1.0783521839834895,11.636363636363637,46.18908495954929
replication_attention_lstm,cms,0.5182926829268293,2.7492885441660624,0.8535894197809722,4.448305821025196,59.97338454090368
replication_attention_lstm,stx,0.38095238095238093,0.8474614080485411,1.0995294992843594,11.636363636363637,46.192075038698476
replication_attention_lstm,cf,0.5081967213114754,0.7381155087413627,1.1889731321384918,16.90566037735849,56.24942926238464
replication_attention_lstm,mos,0.36507936507936506,0.5711856353314827,1.0782606188846522,11.636363636363637,43.49850296931436
replication_attention_lstm,expd,0.4927536231884058,1.680094321084692,1.0315900270728389,5.3222453222453225,57.33727705961837
replication_attention_lstm,cinf,0.4855072463768116,2.149026496852584,0.7645768133777296,5.294725956566701,59.890412688949255
replication_attention_lstm,alb,0.5238095238095238,2.8563883810684545,1.0314881099993793,11.636363636363637,46.79973979029637
replication_attention_lstm,mas,0.5290697674418605,6.328055856033042,0.8316354498877646,4.2419221209610605,60.784001483661996
replication_attention_lstm,cboe,0.75,1.7017828200972447,1.030272521414849,20.15748031496063,27.98958478518489
replication_attention_lstm,m,0.42857142857142855,0.34886766426289045,0.791057477701986,11.636363636363637,46.650941823731955
replication_attention_lstm,var,0.5555555555555556,1.2374870555747326,0.8920975960662144,11.636363636363637,46.70228744468295
replication_attention_lstm,tmk,0.5906040268456376,2.6193732902263123,0.8626768236794315,4.894837476099426,59.521202767302384
replication_attention_lstm,irm,0.5873015873015873,1.546948714046568,1.2299905107193827,13.963636363636363,54.16470580203895
replication_attention_lstm,qrvo,0.23076923076923078,1.0207825529185375,1.0874608447137382,57.52808988764045,12.333552545122984
replication_attention_lstm,uaa,0.6440677966101694,0.25333872925940915,1.4434160640057163,12.337349397590362,43.95599702584968
replication_attention_lstm,wu,0.4909090909090909,1.1446433645922138,1.3220311352399994,13.2987012987013,41.19358259382534
replication_attention_lstm,flir,0.6190476190476191,1.5848365658483656,1.0524665637201833,11.636363636363637,46.56335742197825
replication_attention_lstm,slg,0.5555555555555556,0.917853533033171,1.2881384503988111,13.963636363636363,54.566137012298896
replication_attention_lstm,xray,0.5606060606060606,1.5477567203983855,1.4964880589650325,5.517241379310345,57.68775461326095
replication_attention_lstm,alk,0.5396825396825397,0.8072943610967409,0.7174083626178132,11.636363636363637,46.88431818401568
replication_attention_lstm,xrx,0.5317073170731708,1.0382999928810421,1.8517372797837346,3.56794425087108,62.9035096452244
replication_attention_lstm,evhc,0.55,0.35027376105573493,1.0250281920022406,36.056338028169016,17.598812843004453
replication_attention_lstm,fl,0.5079365079365079,0.43340999671442654,0.6592641776226129,17.454545454545453,66.47287396327101
replication_attention_lstm,hrb,0.5741935483870968,2.0027150043919186,1.1445937825111658,4.714548802946593,60.17116325798088
replication_attention_lstm,srcl,0.5238095238095238,0.43990929705215415,0.741193847921552,11.636363636363637,48.8665620290667
replication_lstm,goog,0.4117647058823529,1.2260091825174408,1.0231109300171972,42.31404958677686,4.107200822840241
replication_lstm,jnj,0.5583333333333333,3.3355640535372846,0.8666872915081091,3.043995243757432,11.356551009692339
replication_lstm,pep,0.47317073170731705,2.1978557504873297,0.8409452210112408,3.56794425087108,10.79883127499943
replication_lstm,abbv,0.2608695652173913,1.5980106500552598,1.0981704016926266,31.411042944785276,4.764594413625673
replication_lstm,ibm,0.475,1.608350136401376,0.9581335499888334,2.6122448979591835,14.106062476497755
replication_lstm,lmt,0.5853658536585366,5.345645078165264,1.259425844981143,3.5704323570432357,10.90765684404414
replication_lstm,slb,0.4444444444444444,0.8910998454740151,1.290561908389417,4.069952305246423,10.485085159797563
replication_lstm,gs,0.4782608695652174,1.4281891168599465,0.9938594013905351,7.937984496124031,9.363083558944709
replication_lstm,cvs,0.5272727272727272,1.942536598713914,0.8631646250011267,4.440589765828274,10.285149785558133
replication_lstm,eog,0.5071428571428571,1.87806411062225,0.9112467480202234,5.203252032520325,10.823366876908949
replication_lstm,chtr,0.5789473684210527,1.4884989224611866,1.1223884560584556,19.033457249070633,6.290672557320249
replication_lstm,tjx,0.5637583892617449,1.724036336852443,0.660409509707608,4.899521531100478,10.17637370983175
replication_lstm,agn,0.5447154471544715,1.390696923201163,1.5024345907733914,6.518518518518518,10.458966340560437
replication_lstm,pnc,0.3972602739726027,2.4205660411832413,0.9465618747682545,5.014691478942214,10.168517925399101
replication_lstm,atvi,0.2698412698412698,2.2281167108753315,0.8700028835951529,11.636363636363637,8.199145187798422
replication_lstm,mdlz,0.5272727272727272,0.9780150607325205,1.0352075483603709,13.368146214099216,7.482269729487598
replication_lstm,intu,0.6260162601626016,2.785187338736054,1.5597827455298319,5.9465737514518,9.6936130293725
replication_lstm,rtn,0.49444444444444446,4.582444830151252,0.8808405545876442,5.290937996820349,12.891279675369333
replication_lstm,cl,0.5414634146341464,2.0639977445728785,0.7100341861784465,3.5704323570432357,11.217160756007615
replication_lstm,psx,0.7037037037037037,1.1656502800248911,0.9009039432551633,30.11764705882353,5.210248757974114
replication_lstm,spg,0.4789915966386555,1.1966530254311605,0.7598506639486617,6.131736526946108,9.754526220934167
replication_lstm,bsx,0.44881889763779526,3.7863818424566085,1.0183625556826912,5.746352413019079,9.855257641171193
replication_lstm,vlo,0.4603174603174603,1.2931678400584843,0.9658513541618099,11.636363636363637,8.446779606249038
replication_lstm,nsc,0.5,1.9897344412625386,1.2555980049858442,4.119066773934031,10.482621302721782
replication_lstm,hca,0.4375,1.0436397400185702,0.9125282807400729,22.555066079295155,5.55247287396287
replication_lstm,tgt,0.5317919075144508,1.435854263130817,1.367514823989347,4.217462932454695,10.688110168714957
replication_lstm,zts,0.6956521739130435,1.3036754860731326,0.981086679308045,54.06211180124224,6.59275759139382
replication_lstm,so,0.5444444444444444,1.735897522560584,1.1181703534123075,4.069952305246423,10.56364186634164
replication_lstm,stz,0.5238095238095238,1.7474029087422087,1.1584265585716118,11.636363636363637,8.198802147895549
replication_lstm,wm,0.38095238095238093,1.6603033953326936,1.1864784293738824,11.636363636363637,8.17738405621094
replication_lstm,bbt,0.4927536231884058,1.9048602221579884,1.0661412351368553,5.294725956566701,9.93718558231103
replication_lstm,apd,0.4913294797687861,2.321573398215734,1.3303608621106158,5.0651277823577905,11.88234015791204
replication_lstm,rost,0.445859872611465,2.3819182845552014,1.0847269044049184,4.6630236794171225,10.198019925896006
replication_lstm,aep,0.5166666666666667,3.715222575516693,0.9928795227644772,3.043995243757432,11.264661258052001
replication_lstm,adsk,0.5432098765432098,3.363661202185792,0.5581842194869608,4.514991181657848,10.358292378085025
replication_lstm,stt,0.4713375796178344,2.1898251038747705,0.8399128304933128,5.595628415300546,11.983475489144439
replication_lstm,cxo,0.5294117647058824,1.7750371839365393,0.7613312734521971,15.909604519774012,10.33873625920387
replication_lstm,pxd,0.42857142857142855,1.2473903147319678,0.9663791658409291,15.127272727272727,9.936373778098641
replication_lstm,yum,0.65,1.5729870745879284,1.4508586054639403,7.293447293447294,9.643558785832283
replication_lstm,adm,0.5202312138728323,1.61666464229321,1.3653845610262787,4.217462932454695,10.504268087674063
replication_lstm,amd,0.5114942528735632,1.6486090775988287,1.503218474918308,4.2139917695473255,10.521564580532868
replication_lstm,rcl,0.47619047619047616,1.4451579878077154,1.148649804727888,11.636363636363637,8.278094996452637
replication_lstm,dfs,0.5098039215686274,1.3603327311683402,0.798775525464088,14.26183844011142,7.261314485670482
replication_lstm,zbh,0.6049382716049383,0.9928283281039892,0.9789638739108524,9.061946902654867,9.249193173563071
replication_lstm,gis,0.5058139534883721,1.743969100847763,0.9465811700254734,4.2419221209610605,10.589576934519755
replication_lstm,cmi,0.5304878048780488,2.19984114790172,0.968051193093807,4.444444444444445,12.203281008844897
replication_lstm,ph,0.5,2.509398366818601,1.1545355422575212,4.514991181657848,12.622711289540348
replication_lstm,bf.b,0.5428571428571428,1.1847439397700008,1.043224729618437,20.728744939271255,6.783210728331142
replication_lstm,eqr,0.6033057851239669,1.572969903463941,0.9451930667225966,6.044864226682408,10.945534024381232
replication_lstm,xel,0.38372093023255816,1.701637232636182,0.9286461078842649,8.561872909698996,10.345796737195997
replication_lstm,k,0.509090909090909,1.535394764944588,1.3110601124982577,4.440589765828274,10.331191088016567
replication_lstm,ed,0.5,2.9524906030950526,1.1023217129390939,3.043995243757432,11.472150336810955
replication_lstm,syf,0.4,0.9787584691448453,1.0407033663190846,47.407407407407405,3.9798721479473897
replication_lstm,kr,0.48292682926829267,2.405176357813555,1.2358557523617146,3.56794425087108,10.916259579375037
replication_lstm,wy,0.4682926829268293,2.9360630433016492,0.8686500091991674,3.9274755927475593,11.585974162211642
replication_lstm,rok,0.5611111111111111,2.855596738324685,1.178034020998426,4.069952305246423,10.591052062989547
replication_lstm,ntap,0.47706422018348627,1.2662932094548436,0.6349314689183908,7.3524804177545695,10.275257379482355
replication_lstm,key,0.46,2.549317147192716,0.9583654664185548,4.8715509039010465,10.139018769345967
replication_lstm,hrl,0.5079365079365079,1.099099099099099,0.8937730293146373,11.636363636363637,8.184899645184487
replication_lstm,ctas,0.47101449275362317,3.7468263534480544,1.046572837037296,5.294725956566701,10.18172922830854
replication_lstm,mro,0.5333333333333333,1.0124449053668654,1.0595671759692238,3.043995243757432,12.781347617749816
replication_lstm,dte,0.4875,4.977425637393768,0.7889009244964454,3.043995243757432,11.29583806696155
replication_lstm,azo,0.5413533834586466,1.5652333219922008,0.8422962054218601,5.499462943071966,9.916437641546509
replication_lstm,fitb,0.4492753623188406,2.1870060069554222,0.6788140740259552,5.294725956566701,10.025068081758945
replication_lstm,ca,0.5120481927710844,1.8703170028818443,1.9272306184260881,4.398625429553265,10.462747743929867
replication_lstm,fe,0.51,1.1519107847137224,1.19874627611967,7.35632183908046,9.47115819487044
replication_lstm,mkc,0.6304347826086957,1.5479460806235226,0.9276450619417037,7.975077881619938,9.373771840349036
replication_lstm,fast,0.5217391304347826,1.2960492280883276,1.0869624885005211,5.294725956566701,9.919262742965657
replication_lstm,ess,0.5079365079365079,1.1937977276960328,1.0674592904866516,11.636363636363637,8.113424465514981
replication_lstm,dhi,0.5079365079365079,1.536765442822303,1.3162242113735239,11.636363636363637,8.154528951600696
replication_lstm,ctxs,0.47706422018348627,1.7913050876297425,0.30691376992211244,6.69281045751634,9.480745676587503
replication_lstm,tpr,0.5555555555555556,1.3870671786333209,1.1621540740718685,11.636363636363637,8.268840314641238
replication_lstm,fti,0.47619047619047616,0.8811700182815357,1.2269809403718375,11.636363636363637,8.219850461909118
replication_lstm,cms,0.5182926829268293,2.7492885441660624,0.8535894197809722,4.448305821025196,10.350883171304304
replication_lstm,stx,0.6031746031746031,0.8474614080485411,0.983752980462515,11.636363636363637,8.107841391547481
replication_lstm,cf,0.5901639344262295,0.7381155087413627,1.153522341208459,12.075471698113208,7.852446761969986
replication_lstm,mos,0.3492063492063492,0.5711856353314827,0.903180862136962,11.636363636363637,8.234918617623407
replication_lstm,expd,0.4927536231884058,1.680094321084692,1.0315900270728389,5.3222453222453225,9.847303438989911
replication_lstm,cinf,0.5217391304347826,2.149026496852584,1.2761731189927739,5.294725956566701,9.82750781795312
replication_lstm,alb,0.5873015873015873,2.8563883810684545,1.0030744378992114,11.636363636363637,8.090820240833636
replication_lstm,mas,0.47674418604651164,6.328055856033042,0.9738590240992065,4.2419221209610605,10.775191672833898
replication_lstm,cboe,0.7777777777777778,1.7017828200972447,1.0122923490396092,20.15748031496063,9.049595150337154
replication_lstm,m,0.42857142857142855,0.34886766426289045,0.791057477701986,11.636363636363637,8.106831614057228
replication_lstm,var,0.5396825396825397,1.2374870555747326,0.9022200650891666,11.636363636363637,8.210018358039633
replication_lstm,tmk,0.3959731543624161,2.6193732902263123,1.0320708882028908,4.894837476099426,10.307430881442087
replication_lstm,irm,0.6349206349206349,1.546948714046568,1.108333680634061,15.127272727272727,9.942257794202305
replication_lstm,qrvo,0.5384615384615384,1.0207825529185375,0.9614636447480073,57.52808988764045,4.236989372589051
replication_lstm,uaa,0.6271186440677966,0.25333872925940915,1.3569801304354656,12.337349397590362,8.180436144231862
replication_lstm,wu,0.6727272727272727,1.1446433645922138,0.9337056249652751,13.2987012987013,7.557522899192918
replication_lstm,flir,0.5238095238095238,1.5848365658483656,0.8774258563444558,11.636363636363637,8.124401173504339
replication_lstm,slg,0.47619047619047616,0.917853533033171,0.9723938468847657,11.636363636363637,8.19373619378166
replication_lstm,xray,0.5606060606060606,1.5477567203983855,1.558727961863653,5.517241379310345,10.03292045285798
replication_lstm,alk,0.47619047619047616,0.8072943610967409,0.9170149887102814,11.636363636363637,8.152833663193633
replication_lstm,xrx,0.5365853658536586,1.0382999928810421,1.7016142861705832,3.56794425087108,10.862571843535989
replication_lstm,evhc,0.55,0.35027376105573493,1.0250281920022406,36.056338028169016,4.429657762230818
replication_lstm,fl,0.5079365079365079,0.43340999671442654,0.6592641776226129,11.636363636363637,8.212404846249228
replication_lstm,hrb,0.44516129032258067,2.0027150043919186,0.9028539082477747,4.714548802946593,10.31984915346493
replication_lstm,srcl,0.42857142857142855,0.43990929705215415,1.1100782791916215,16.29090909090909,10.364849389554365
